guid,entry name,English
50a95d1c-d766-4624-892d-b2c255100642,Item_IT_EXP_356,"A claw from the tail of a
Hirabami. Its curved shape
allows it to easily trap prey."
b65e11d4-9aae-42db-a0f2-421963070429,Item_IT_357,Hirabami Certificate
54a81009-7b3a-4b73-8f88-9021ff38177f,Item_IT_EXP_357,"A Guild certificate awarded to
those who have hunted a Hirabami.
Used to make equipment."
84eb6e0d-b875-4f63-827c-6a1e717cc337,Item_IT_358,Hirabami Scale+
0abe313c-8257-48df-8801-38b298480ebd,Item_IT_EXP_358,"A high-quality scale from a
Hirabami. Not only is it strong,
but also exceedingly light."
0576f48c-130e-4cc9-85ba-d9f1e0ed2328,Item_IT_359,Hirabami Hide+
dcbd1fc9-5aab-43e9-a05c-f58c85243915,Item_IT_EXP_359,"A high-quality Hirabami hide.
Soft as the finest fabric, with
the warmth to endure a blizzard."
5064ab2e-91a4-437c-b9db-ac754c45ecd1,Item_IT_360,Hirabami Webbing+
87ede6db-510e-4c1a-84f3-92e75638da31,Item_IT_EXP_360,"High-quality Hirabami webbing.
Can manipulate air currents even
in the fiercest blizzards."
937e25c1-fb2b-4d6c-aadd-8b7d517dd59c,Item_IT_361,Hirabami Tail Claw+
28a97fec-a5e4-41b4-86eb-98e9710cd9cd,Item_IT_EXP_361,"A high-quality claw from the
tail of a Hirabami. No prey can
escape its scythe-like bite."
6c3c6486-3645-4693-a3d8-f04ca4323805,Item_IT_362,Hirabami Certificate S
f0701ef4-ab8b-4b33-a6fd-e15f6ffc303b,Item_IT_EXP_362,"A Guild certificate awarded to
those who have hunted a Hirabami.
Used to make equipment."
dad9b8c2-fbb4-4da5-ab82-c6e1b5949768,Item_IT_363,Ajarakan Scale
a4fc97a8-3bcd-4e04-98c1-53cb77281e97,Item_IT_EXP_363,"A scale from an Ajarakan. 
Extremely resistant, not even the
hardest of stone will scratch it."
0aa24a86-28ae-40bb-b420-2acd7a617348,Item_IT_364,Ajarakan Shell
eb571259-528f-4ce0-9419-a6a474c4217d,Item_IT_EXP_364,"The shell of an Ajarakan. Capable
of producing a shower of sparks
with the slightest scrape."
9917e25c-b27f-4017-8fd6-8314860f83d8,Item_IT_365,Ajarakan Ridge
4aaef194-40cd-49c0-8c0b-d81822ff6bd0,Item_IT_EXP_365,"The hard casing that runs along the
back of an Ajarakan. Its bright
scarlet color echoes a raging fire."
52b233f6-8099-4979-88b3-734cb2e7adc1,Item_IT_366,Ajarakan Tail
669b8ede-639d-4d32-a31f-f0d279259e6d,Item_IT_EXP_366,"The tail of an Ajarakan. Its
uneven spikes are highly
combustible."
ba435958-0dad-465a-bdec-c2a650065a0e,Item_IT_367,Ajarakan Jewel
6b034784-5764-4a68-aa9d-55e0f165029e,Item_IT_EXP_367,"A rare jewel that developed in
an Ajarakan's body. Said to wield
enough force to explode bedrock."
dd0b292f-9fd3-4d4f-925f-a9c4f6a6aa37,Item_IT_368,Ajarakan Marrow
75f27293-07af-4d3a-b5c3-db63ea757231,Item_IT_EXP_368,"Bone marrow from an Ajarakan.
Almost too hot to handle."
a835a45c-67d1-425e-a422-5747a88a7c28,Item_IT_369,Ajarakan Certificate
a04fb9c3-b238-4f54-83ae-c72c06db50da,Item_IT_EXP_369,"A Guild certificate awarded to those
who have hunted an Ajarakan.
Used to make equipment."
a575bc8c-b6f5-4dc4-b0f6-7b18510ddfc7,Item_IT_370,Ajarakan Scale+
143c19ae-ad75-4214-a075-6ca126ba1e85,Item_IT_EXP_370,"A high-quality scale from an
Ajarakan. The flame-like spikes
project the monster's hot fury."
b295b0d7-8e17-4ea7-b9a0-c3f97389a8f7,Item_IT_371,Ajarakan Carapace
de88258d-9887-4c7c-ab26-810538393d24,Item_IT_EXP_371,"A tough Ajarakan carapace.
Even fierce explosions can't
damage it."
47b151b1-0f53-488e-a716-ea1c0e2e3969,Item_IT_372,Ajarakan Ridge+
bedbc86f-1fb6-42fa-8087-12b07053420b,Item_IT_EXP_372,"A rock-solid ridge from an
Ajarakan. Reminiscent of a fire
in its color and uneven curves."
0d494777-fb0c-4840-b8f3-c58ed035394d,Item_IT_373,Ajarakan Jewel+
339ee915-282e-4acc-ae0d-0dd84d4f42b5,Item_IT_EXP_373,"A large jewel that developed
in an Ajarakan. Glows red, as
if holding an inferno within."
64ac54c4-fc34-41c9-b683-374fef1dc25f,Item_IT_374,Ajarakan Medulla
cc3eef01-d49b-4524-acd4-36c844e8665a,Item_IT_EXP_374,"The brainstem of an Ajarakan.
Constantly burning, as if all its
body heat is concentrated within."
e36025db-b876-4bd8-aab5-b18a374cf5bf,Item_IT_375,Ajarakan Certificate S
b4f8c4c5-7823-49d3-8fa9-37db2ceb7c27,Item_IT_EXP_375,"A Guild certificate awarded to those
who have hunted an Ajarakan.
Used to make equipment."
002028e8-aacf-445f-b06c-68920eb0420e,Item_IT_376,Nu Udra Hide
02421f96-f569-4844-9eb0-033e77e68ea0,Item_IT_EXP_376,"A highly-elastic Nu Udra hide.
It looks smooth but has a subtle
roughness."
fa4fed70-a0ed-43de-ab08-f75a131b6d82,Item_IT_377,Nu Udra Spike
e2517444-431b-4c36-824c-8517e889c249,Item_IT_EXP_377,"A Nu Udra spike. Requires
a skilled hand to handle its
twisted, non-uniform shape."
7b779aae-2a9e-4213-a706-26b166c2a069,Item_IT_378,Nu Udra Horn
adc2d5df-4867-41f0-a6db-c4abd4398e1b,Item_IT_EXP_378,"A Nu Udra Horn. Curved to
protect the eyes and smattered
with small spines."
174f248b-64ab-4854-bc10-17dbb610b9b7,Item_IT_379,Nu Udra Tentacle
38a0f79f-4c6c-4ec9-b563-3d3970ce395d,Item_IT_EXP_379,"A Nu Udra tentacle. Incredibly
flexible and elastic, only the
sharpest of blades can pierce it."
4e7a43d9-0bd5-430a-a6c4-f56ab55fa62d,Item_IT_380,Nu Udra Oilmucus
dadb9b64-a12f-48d2-91cc-7f96cba5ebbd,Item_IT_EXP_380,"A viscous liquid made from a Nu
Udra's body fluids and oil. Adding
oil to it makes it more flammable."
e1c66873-a94e-4ff7-8a6b-3fd033d28037,Item_IT_381,Nu Udra Cerebrospinal Fluid
dd7588df-8980-414e-a9e8-2a4fefe98249,Item_IT_EXP_381,"A strange fluid formed inside
a Nu Udra. It glows blue and
can strengthen materials."
d8afecf8-f298-439f-be15-db33dbdf8713,Item_IT_382,Nu Udra Certificate
87976427-5e3d-485c-8e07-218851873d3a,Item_IT_EXP_382,"A Guild certificate awarded to
those who have hunted a Nu
Udra. Used to make equipment."
bc612d36-4d8f-4bf5-b91b-089f8844775d,Item_IT_383,Nu Udra Hide+
58da669a-d4f3-499a-8443-c088fce9552f,Item_IT_EXP_383,"High-quality Nu Udra hide.
Especially elastic and fire
resistant. Eternally slimy."
737a35e7-16eb-4afa-b512-e4f71d5bb806,Item_IT_384,Nu Udra Spike+
50b78abf-04bf-43fe-a49c-46df682234c5,Item_IT_EXP_384,"A quality Nu Udra spike. Will
gouge out the surrounding flesh
when removed from its victim."
d75bb157-776c-4c86-9a89-29eaa6362aa3,Item_IT_385,Nu Udra Horn+
05b899b5-6d31-4912-9843-d25f1634a30e,Item_IT_EXP_385,"A sharp Nu Udra Horn. Each one
twists eerily outward, as if in
search of something."
5ed42348-fb40-4f04-9ffe-d9db0a068c39,Item_IT_386,Nu Udra Tentacle+
79d9b0d2-5795-4adc-b142-8c0869daba39,Item_IT_EXP_386,"A large Nu Udra tentacle. A huge
slab of muscle that will thrash
uncontrollably even when cut off."
3b1446fe-9e07-4594-8551-38d7b7795ff0,Item_IT_387,Nu Udra Oilmucus+
cf75e34a-5874-493f-be6a-29fa00070775,Item_IT_EXP_387,"Dense Nu Udra Oilmucus.
Burns unbelievably hot and
long once ignited."
fa891c45-f0a7-4813-a19f-5904cfa105ba,Item_IT_388,Nu Udra Flamegem
b5e2d90f-f944-4a86-83dd-cc712e587316,Item_IT_EXP_388,"A mysterious gem formed inside
a Nu Udra. Said to hold the power
to burn the world to the ground."
d816e8e2-b17c-4d27-8db0-3cccfba6f727,Item_IT_389,Nu Udra Certificate S
df2ec50c-df76-4fe2-969a-1b6b2113be48,Item_IT_EXP_389,"A Guild certificate awarded to
those who have hunted a Nu
Udra. Used to make equipment."
4357081d-3f63-4d73-869e-7846c867ac27,Item_IT_390,Guardian Doshaguma Fur
6f3cfdd4-b2f5-48e2-bdc4-1468de4edf18,Item_IT_EXP_390,"The fur of a Guardian Doshaguma.
Energy coursing through it has
turned it white and strengthened it."
7762bf1a-95d8-4c3e-9a4f-f8fc7a724fe4,Item_IT_391,Guardian Doshaguma Hide
aee32b89-8d30-48bc-a1ea-b46c58462655,Item_IT_EXP_391,"The hide of a Guardian Doshaguma.
It is especially thick and tough,
with a distinctive white pattern."
f3935a36-6772-438d-835d-f9ec0d30260c,Item_IT_392,Guardian Doshaguma Claw
3a4d2424-f7a7-4318-acee-dc40059c9e3d,Item_IT_EXP_392,"The claw of a Guardian Doshaguma.
Energy coursing through it has
turned it white and rigid."
473c3d04-915b-4823-beb8-2b0006af09bb,Item_IT_393,Guardian Doshaguma Fang
81a0e2d5-b799-437e-9e32-d135a1959e77,Item_IT_EXP_393,"The fang of a Guardian Doshaguma.
Tough enough to withstand the
Doshaguma's fiercely acidic saliva."
461f4b19-ed53-4680-a3e1-584babe8f9ec,Item_IT_394,G. Doshaguma Certificate
974bfbc4-98e7-4277-8915-d1c80521d5df,Item_IT_EXP_394,"A Guild certificate awarded to those
who have hunted a Guardian
Doshaguma. Used to make equipment."
012960ee-87f4-4f27-b11e-24daa124a71a,Item_IT_395,Guardian Doshaguma Fur+
145b4dee-7fe0-4e92-9872-5880d5126fed,Item_IT_EXP_395,"High-quality fur from a Guardian
Doshaguma. Energy coursing through
it has rendered it hard as steel."
94830bf9-7cea-4077-9d14-b1c40717ecf3,Item_IT_396,Guardian Doshaguma Hide+
eeddc5ff-c0ee-44df-915a-bd10770fa7b8,Item_IT_EXP_396,"A high-quality hide from a Guardian
Doshaguma. Tough as iron and able
to withstand any kind of attack."
50d8435e-7636-45ab-b961-96bac787d376,Item_IT_397,Guardian Doshaguma Claw+
898baf9f-fa3a-4faa-9cbe-f0b682918280,Item_IT_EXP_397,"An especially sharp claw from a
Guardian Doshaguma. Filled with
energy, it easily cuts through armor."
11068b1c-6418-44d4-bb68-a1b95f560ca8,Item_IT_398,Guardian Doshaguma Fang+
b9e533d0-f508-4e7b-a7f6-3b2bc0ecf944,Item_IT_EXP_398,"An especially sharp fang from a
Guardian Doshaguma. Mercilessly
crushes anything in its way."
2d314d8c-283f-4953-b4fd-9e60bc03d988,Item_IT_399,G. Doshaguma Certificate S
372d0fc1-0a4e-44b6-af81-45f68ec91996,Item_IT_EXP_399,"A Guild certificate awarded to those
who have hunted a Guardian
Doshaguma. Used to make equipment."
6d69d0b9-16ec-4530-96d7-34eea3a915fd,Item_IT_400,Guardian Rathalos Scale
8659c714-2598-4660-9517-a0871389435a,Item_IT_EXP_400,"A scale from a Guardian Rathalos.
Made thick and tough by the
energy coursing through it."
cfe4102e-bbea-4ba9-9a34-242a585f8d13,Item_IT_401,Guardian Rathalos Shell
36686a68-2cd0-4b1e-b716-95adb02d2e49,Item_IT_EXP_401,"The shell of a Guardian Rathalos.
Still radiates heat from the
energy coursing through it."
7bae1789-67c8-4a95-ac70-864bc72b8e1a,Item_IT_402,Guardian Rathalos Webbing
2bfb0113-6900-487a-b133-5284f89b42f0,Item_IT_EXP_402,"Webbing from a Guardian Rathalos.
The energy coursing through it has
enhanced its flight capabilities."
39abb6dd-c360-4e15-b8b6-22dca7ae0941,Item_IT_403,Guardian Rathalos Tail
c7dfd8c7-5b01-47f8-b240-5626485b28aa,Item_IT_EXP_403,"The tail of a Guardian Rathalos.
The energy coursing through it has
made it into an adaptable material."
1bcda67d-49a0-45f3-80d8-d8294dde3aba,Item_IT_706,Guardian Rathalos Plate
39eecd1d-17ac-477f-a452-b9b83af454f1,Item_IT_EXP_706,"A plate from a Guardian Rathalos.
Strengthened by the flow of energy,
its inherent heat blazes forth."
bdf9a302-7521-47c4-a905-880fb080fdd7,Item_IT_405,G. Rathalos Certificate
536ed3d1-71a2-480e-bf78-12aff3f35718,Item_IT_EXP_405,"A Guild certificate awarded to those
who have hunted a Guardian
Rathalos. Used to make equipment."
b16e0076-4733-4cbb-b63e-5f27dcb4454c,Item_IT_406,Guardian Rathalos Scale+
d99bc691-08d0-4a04-8cf0-d07b45d755fa,Item_IT_EXP_406,"A high-quality scale from a
Guardian Rathalos. Accumulated
energy has made it scorching hot."
73832950-92de-4e56-b240-1d2f06bbfc8e,Item_IT_407,Guardian Rathalos Carapace
e1da8844-f23d-4f02-8b23-8e8483272b0c,Item_IT_EXP_407,"The tough carapace of a Guardian
Rathalos. Durable enough to
withstand even the fiercest flames."
1aedaf75-3051-4e09-a5bd-a1860d68d8ef,Item_IT_408,Guardian Rathalos Wing
b521981d-b801-48bd-bbc1-7cdf1db11310,Item_IT_EXP_408,"A wing from a Guardian Rathalos.
Energy courses through each vein,
producing gale-force winds."
fbc2c89a-543a-416e-8e4f-11057623c3c0,Item_IT_705,Guardian Rathalos Ruby
4f71df87-fcd4-4249-bd7f-bd7f458e38f0,Item_IT_EXP_705,"A rare jewel that developed in
a Guardian Rathalos's body. Said
to wield the power of an inferno."
4002f62c-16b5-4b0b-9018-3411e9ce0136,Item_IT_410,G. Rathalos Certificate S
2488ff29-7528-4d30-93df-e4165dc2683e,Item_IT_EXP_410,"A Guild certificate awarded to those
who have hunted a Guardian
Rathalos. Used to make equipment."
b019ab7f-0c10-44c5-ba61-3c0b7b202e4c,Item_IT_411,Rath Medulla
cefea42e-c840-4bf6-8ae1-8e06037689d9,Item_IT_EXP_411,"Only recently extractable due to
advances in carving techniques.
Hard to forge."
fa435ae8-9d21-48b3-9f88-041bdfca523c,Item_IT_EXP_659,"Proof that you've hunted
a tempered monster, certifying
your strength."
037a2de8-1df3-4312-9101-7372d32e9b17,Item_IT_659,Hunter Symbol I
fccdebc4-bb74-4037-bf49-4505f61754f0,Item_IT_EXP_660,"Proof that you've hunted
a fierce tempered monster,
certifying your fearlessness."
9d735718-28af-48d3-95d5-15aff4a0ebab,Item_IT_660,Hunter Symbol II
da7a8537-09a6-48fd-bd70-8a301a3b6010,Item_IT_EXP_661,"Proof that you've hunted
a vicious tempered monster,
certifying your heroism."
68edab6b-e9c0-4ce1-bf95-769543c7974a,Item_IT_661,Hunter Symbol III
ef4d27cb-b08b-498a-b100-ce85fd1da3f6,Item_IT_413,Demon Ammo
e0801c68-bc5f-4a1d-b9d6-cae4c247ecf5,Item_IT_EXP_413,"Ammo that produces a cloud that
temporarily strengthens attacks
in the impact zone of where it lands."
fd40685e-b408-40c5-93cd-af5c9650388d,Item_IT_414,Armor Ammo
b31dc954-d498-492c-866c-2477bc8c49da,Item_IT_EXP_414,"Ammo that produces a cloud that
temporarily strengthens defense
in the impact zone of where it lands."
8619242c-2b5c-4fe7-8326-21d0ee34bfc4,Item_IT_415,Recover Ammo
57e00201-e304-4346-bb4f-fbda11cac5c3,Item_IT_EXP_415,"Ammo that produces a healing
cloud in the impact zone of
where it lands."
969080c6-57c0-469b-a59c-42d469fa67b4,Item_IT_416,Tranq Ammo
400f9af7-02f6-4feb-b163-b858d96bba62,Item_IT_EXP_416,"Ammo used to capture monsters
ensnared in traps."
6aa10ad3-321c-435a-985d-7640f5abcadf,Item_IT_417,Exhaust Ammo
e3b305d9-fbb7-400e-b130-44fa02ed066e,Item_IT_EXP_417,"Ammo that drains a monster's
stamina."
dd454a54-6050-4724-9291-a7fa1d74e2d8,Item_IT_418,Frenzy Shard
278a22c5-656a-4590-9748-bda517ae3575,Item_IT_EXP_418,"A fragment of a disturbing
crystal that possesses a
hidden power."
d2890162-6ad0-4cc6-833f-ac84c813589a,Item_IT_419,Jin Dahaad Scale+
46715a88-04b0-4d87-a219-951b58e88338,Item_IT_EXP_419,"A high-quality Jin Dahaad scale.
Its metallic properties prevent
it from freezing."
1c2a1825-1c43-45f8-a3f6-6f99884f4dbb,Item_IT_420,Jin Dahaad Carapace
d4549484-555e-43cd-bcd1-9edab734a040,Item_IT_EXP_420,"The tough carapace of a Jin
Dahaad. Tough as steel without
impeding movement."
102f32a4-6ac9-4d67-80cd-4a6450777c0d,Item_IT_421,Jin Dahaad Iceplate
c620e10c-2b6f-47be-9654-7cfe5f74b2ca,Item_IT_EXP_421,"From the back of a Jin Dahaad,
this plate's metallic properties allow
it to freeze the surrounding air."
b4c8b03f-a5bf-438d-a601-79e8ce98f511,Item_IT_422,Jin Dahaad Claw+
b5755112-5eb3-4000-b0a4-1e68fdf15c67,Item_IT_EXP_422,"A sharp claw from a Jin Dahaad.
Terrifyingly cold, it freezes
everything it touches."
9222e19b-7b54-4993-abc8-eeddba1d5a26,Item_IT_423,Jin Dahaad Horn
cdfd1a29-57fe-44b5-8bf2-62e30bec4198,Item_IT_EXP_423,"A layered horn from a Jin Dahaad.
Also acts as a heat vent."
e9f5fd1b-5d57-49d5-af72-44622b91ef2a,Item_IT_707,Jin Dahaad Tail
e5b93dcd-c847-440a-973d-ac326b5d2464,Item_IT_EXP_707,"The tail of a Jin Dahaad. Has a
cooling organ that continues to
make cold air even when severed."
e3252b30-f19b-4a07-881a-e87111c42f5f,Item_IT_424,Jin Dahaad Icegem
a2b9cae7-e0df-4fc6-a276-a205120e8847,Item_IT_EXP_424,"A rare jewel developed within
a Jin Dahaad. Said to wield the
power to freeze entire cliffs."
3250c94b-34f5-464c-bb82-e430fda880cc,Item_IT_425,Jin Dahaad Certificate S
81034b46-a16d-4fe4-af41-b1ab83eae8df,Item_IT_EXP_425,"A Guild certificate awarded to those
who have hunted a Jin Dahaad.
Used to make equipment."
a7f2b5ca-ab82-493b-9c46-9a3a136fdfe6,Item_IT_426,Guardian Ebony Scale
4bd5775f-ea9f-44af-89a8-ac932d74b186,Item_IT_EXP_426,"A scale from a Guardian Ebony
Odogaron. Energy coursing through
it has turned parts of it white."
53a6e783-4f59-4a72-87fb-5c69338a4715,Item_IT_427,Guardian Ebony Sinew
2498d841-6918-4e2b-9335-2467ef31cab8,Item_IT_EXP_427,"Tightly packed sinew from
a Guardian Ebony Odogaron.
Especially strong and heavy."
4385a385-26e6-4bd1-9cd9-e2719323109a,Item_IT_428,Guardian Ebony Claw
52ff04b9-4d59-4981-a343-491178532d2c,Item_IT_EXP_428,"A Guardian Ebony Odogaron claw.
Made for ripping things open, even
the slightest touch is dangerous."
9049ded3-ed1d-4d76-a53f-ee2be545a628,Item_IT_429,Guardian Ebony Fang
b0e7e9a2-cc4a-469f-a204-098ef0e97fbb,Item_IT_EXP_429,"A Guardian Ebony Odogaron fang.
Its sharp point allows it to pierce
the vitals of any prey."
de9c9008-f36c-4087-8e01-bdc34b798d81,Item_IT_430,Guardian Ebony Tail
b2ac969b-d97e-45ab-9ba3-6014e1d574a0,Item_IT_EXP_430,"A Guardian Ebony Odogaron tail.
Covered in bristled scales that
call to mind its terrible rage."
dcb242b3-b8d6-4066-8fb7-49d421bb603c,Item_IT_431,Guardian Ebony Plate
d74d9656-24ca-4ac0-a299-5551e02dc785,Item_IT_EXP_431,"A Guardian Ebony Odogaron plate.
Energy has bolstered its draconic
power to incredible heights."
63bd86b7-f705-4d7d-af3f-b6e7e105bc51,Item_IT_432,G. Ebony Odogaron Certificate
82a6d29b-b142-4101-8bd4-4296215e7927,Item_IT_EXP_432,"A Guild certificate awarded to those
who have hunted a Guardian Ebony
Odogaron. Used to make equipment."
f4eb05f0-83ea-43ec-9b2b-1df3688959b0,Item_IT_433,Guardian Ebony Scale+
65aaa74e-0079-4473-ac4a-f10a72885e72,Item_IT_EXP_433,"A high-quality Guardian Ebony
Odogaron scale. The flow of
pure energy has strengthened it."
e19bc703-4642-4aa7-9170-3abc7f1bdf92,Item_IT_434,Guardian Ebony Sinew+
9637cc3e-3f17-4327-909c-6d2776077c9e,Item_IT_EXP_434,"A large piece of sinew from a
Guardian Ebony Odogaron. Excess
energy has strengthened it greatly."
e5c7de83-78c1-4fa1-9788-9a46ba6ceb52,Item_IT_435,Guardian Ebony Claw+
bfc2b0c8-c6a4-4d1a-a963-d4ba611017e4,Item_IT_EXP_435,"A sharp claw from a Guardian Ebony
Odogaron. Its saw-like form lets it
mercilessly rip apart its prey."
eab4d608-0c5e-47f3-a584-60411d3a1241,Item_IT_436,Guardian Ebony Fang+
4e173ab1-0d0f-4442-a940-afdec74fe32b,Item_IT_EXP_436,"A sharp Guardian Ebony Odogaron
fang. Shrouded in misfortune,
only the bravest dare touch it."
3c9ce1bf-8f39-4fce-a475-e9a874c0b589,Item_IT_437,Guardian Ebony Gem
e00981b9-b5e5-4844-9b77-b449023ccc18,Item_IT_EXP_437,"A rare jewel that developed within
a Guardian Ebony Odogaron. Said
to hold a strange draconic power."
cee00ee8-db61-4ea2-afee-02d3d7bb975c,Item_IT_438,G. Ebony Odogaron Certificate S
d1224a90-a3e7-4bd2-beac-21a6e6d4b397,Item_IT_EXP_438,"A Guild certificate awarded to those
who have hunted a Guardian Ebony
Odogaron. Used to make equipment."
997bb43f-4f24-4cdc-b35d-db44d3d76ede,Item_IT_439,Nourishing Extract
f94fe04a-1e34-495e-b46e-c68d82cdba41,Item_IT_EXP_439,"Can be obtained from some large
monsters. Has the ability to amplify
the effects of certain medicines."
e4101368-6ac2-4f91-9165-c24c30c3e772,Item_IT_803,Blossom Barrel Bomb
40988bd3-b69c-44ed-a592-a0e9a8e0441b,Item_IT_EXP_803,"A large barrel bomb from the
Blossomdance. Explodes with
a flurry of flower petals."
3073ca2b-3f00-4e8d-beb3-46c67ac2f43b,Item_IT_804,Beach Barrel Bomb
15b1104a-fa9f-4df6-8d32-c8cd2b3b0f6d,Item_IT_EXP_804,"A large barrel bomb from the
Flamefete. Explodes into a
colorful bouquet of fireworks."
f919eb5c-2142-4dca-a2c8-86baec27f30e,Item_IT_805,Spectral Barrel Bomb
f4f39564-4c6f-4a9f-b24e-3823be8cff23,Item_IT_EXP_805,"A large barrel bomb from the
Dreamspell. Releases something
when it detonates..."
acbed122-ad13-483a-8075-ad0b3fff2d8c,Item_IT_806,Wudwud Barrel Bomb
b3618a2e-6f48-47df-b254-f7e8891635e9,Item_IT_EXP_806,"A large barrel bomb from
Lumenhymn. Explodes with
a bunch of raucous Wudwuds!"
b136b47d-ae50-47df-a42a-15ca56843f36,Item_IT_821,Soul of the Pictomancer
1e47b080-7082-4e76-9bb4-5a5e0b419507,Item_IT_EXP_821,"A crystal containing the memories
and creativity of a pictomancer.
Allows you to use pictomancy."
3e188794-44ec-4945-aed6-8f137fa1dc1a,Item_IT_440,Xu Wu Hide
61069738-178e-4123-941a-6a5bc820006e,Item_IT_EXP_440,"The hide of a Xu Wu. Covered in
mucus and uniquely flexible,
it's quite a trial to work with."
db23ce19-b95e-4b6e-8a45-1e70881e0ad8,Item_IT_441,Golden Corneum
d5ce6b50-0acf-44e3-874d-5a643e184e73,Item_IT_EXP_441,"The golden corneum of a Xu Wu.
Formed by hardened secretions that
glisten with a disturbing light."
5690cbd1-465c-4810-8e2d-08292cf2da24,Item_IT_442,Xu Wu Tentacle
660513ce-f21c-41b3-8a27-e7101aa06f09,Item_IT_EXP_442,"A Xu Wu tentacle. It's flexible
musculature makes it perfect for
weapon and armor crafting."
936ae8d8-e83c-4087-b276-3438c2e341dc,Item_IT_443,Xu Wu Claw
a29f8a21-d556-4bcb-857d-5d0b32556593,Item_IT_EXP_443,"A claw from a Xu Wu. Sharp as
a knife and able to pierce prey
without a sound."
bb4d73da-88f5-40c5-bb52-584d2647eb3c,Item_IT_444,Xu Wu Fang
5274f921-a10d-4fab-b14d-8e8c7f95b324,Item_IT_EXP_444,"A fang from a Xu Wu. Tough
enough to crush any matter
of prey."
b7623233-48a3-494a-ada2-957149a403ce,Item_IT_445,Xu Wu Cerebrospinal Fluid
f71abc3b-1cda-4fd0-bbc5-9cc1ba164335,Item_IT_EXP_445,"Cerebrospinal fluid from a Xu Wu.
A great deal of energy is concealed
within, causing it to glow."
4e372989-047c-4140-87be-58e26c4d6d01,Item_IT_446,Xu Wu Certificate
36ac9e2d-e1aa-4f71-a1cb-1a4acf51659a,Item_IT_EXP_446,"A Guild certificate awarded to
those who have hunted a Xu Wu.
Used to make equipment."
5ee33a8f-612c-4d1b-8b61-7a17b971b319,Item_IT_447,Xu Wu Hide+
605abb15-d142-4733-b24c-fc18a86564e6,Item_IT_EXP_447,"A high-quality Xu Wu hide.
Tough enough to repel
a Guardian's claws and fangs."
2a0dfb74-4132-4033-82f1-e55b81b7978e,Item_IT_448,Golden Corneum+
a6d0c5a2-f3df-42cf-b1f9-3a3a45761dd6,Item_IT_EXP_448,"A glittering golden corneum of
a Xu Wu. Further hardened by
its extremely pure secretions."
14eaf9c5-d1a5-47c4-ba67-588f95bb6f98,Item_IT_449,Xu Wu Tentacle+
3ae22d3a-d06d-41b2-be0f-fb076ae47105,Item_IT_EXP_449,"A high-quality Xu Wu tentacle.
Continues to squirm while being
processed, displaying its vitality."
ddb72734-f6a5-4e88-9367-5741379cddc4,Item_IT_450,Xu Wu Claw+
c9ed24e9-3a33-4ae4-bc6e-4573cd100e4d,Item_IT_EXP_450,"A sharp claw from a Xu Wu. It's
longer and keener, allowing it to
more easily bring down prey."
e4cf85c9-f9c9-4def-ba59-d4b5b7cd7fc2,Item_IT_451,Xu Wu Fang+
8f1cab94-33b2-407a-94f6-007b6cbb2583,Item_IT_EXP_451,"A sharp fang from a Xu Wu. Dyed
with the blood of all the prey it has
mercilessly crushed."
348dde58-1263-49af-b624-f5d02f684036,Item_IT_452,Xu Wu Umbragem
113c05d1-6c94-49bc-a6fd-36379251abd2,Item_IT_EXP_452,"A rare jewel developed within
a Xu Wu's body. Harbors a deep
and impenetrable darkness."
d4708544-d498-45ae-8e89-ed62c7e4aa50,Item_IT_454,Guardian Scale
2ca084fd-8c02-4467-908c-1fcc505dc264,Item_IT_EXP_454,"Contains an unknown substance.
It has lost any color it previously
had and possesses unique properties."
431b15e8-aff9-4514-baff-1fda6287b4b8,Item_IT_455,Guardian Scale+
8e897a14-ec50-4c09-952e-d8d8a85cb075,Item_IT_EXP_455,"A high-quality Guardian scale.
Sparkles like snow, as if it had
always been pure white."
8928abf3-5dc1-4f5f-bdb6-66de0c86dc84,Item_IT_456,Arkveld Tail
92c249f0-1782-4bba-a8b6-75798ff5f58d,Item_IT_EXP_456,"The tail of an Arkveld. Highly prized
for the thick muscle hidden
beneath its skin and hair."
b7767066-6a17-4682-be94-c1b1a60df1c1,Item_IT_457,Large Dung Pod
17dfe549-2bf3-4ac0-87d8-ad6928e71f1e,Item_IT_EXP_457,"Slinger ammo that releases a
strong odor on impact, causing
any surrounding monsters to flee."
7259f7b8-c7d7-446d-9b45-606b77b98939,Item_IT_458,EZ Large Dung Pod
c122b4f2-7d37-495a-a7b6-0057fd44bc49,Item_IT_EXP_458,"Releases a foul odor over a wide
area on impact. Returned after
quest completion."
f8dac003-7b69-4af1-b0de-4f7287749cc0,Item_IT_459,Arkveld Scale+
4e067863-0562-45f6-b75d-24b882b3daec,Item_IT_EXP_459,"A high-quality Arkveld scale.
Despite being incredibly dense
and hard, the edges chip easily."
f32e0759-a08c-4326-b89c-81cb4402fb26,Item_IT_460,Arkveld Armorplate
87986834-eb4a-43f2-9c80-58b774b4bd95,Item_IT_EXP_460,"A durable Arkveld carapace.
Named for how its scales
overlap like plate armor."
87c3a925-e991-429d-bc5c-bcc58155d961,Item_IT_462,White Arkveld Pelt
df5f2924-c6ec-4e52-b97e-37925f17dfa1,Item_IT_EXP_462,"A white Arkveld pelt. Strong,
naturally twining strands create
extra protection against attacks."
097c44c3-568c-4f51-b764-5406dcb1c31d,Item_IT_463,Arkveld Calloushell
